TABLE_NAME,COLUMN_NAME,DATA_TYPE
NdtmsOffice,Code,nvarchar
NdtmsOffice,CodeDescription,nvarchar
NdtmsOffice,Deleted,bit
NdtmsOffice,NationalCode,nvarchar
NdtmsOffice,SortOrder,int
NdtmsOffice,crate_pk,bigint
NdtmsOffice,_src_hash,varchar
NdtmsOptionalFields,Code,nvarchar
NdtmsOptionalFields,CodeDescription,nvarchar
NdtmsOptionalFields,Deleted,bit
NdtmsOptionalFields,IsUsed,bit
NdtmsOptionalFields,crate_pk,bigint
NdtmsOptionalFields,_src_hash,varchar
NDTMSParentalStatus,Code,nvarchar
NDTMSParentalStatus,CodeDescription,nvarchar
NDTMSParentalStatus,Deleted,bit
NDTMSParentalStatus,NationalCode,nvarchar
NDTMSParentalStatus,SortOrder,int
NDTMSParentalStatus,crate_pk,bigint
NDTMSParentalStatus,_src_hash,varchar
NdtmsPeriodDF,Code,nvarchar
NdtmsPeriodDF,CodeDescription,nvarchar
NdtmsPeriodDF,Deleted,bit
NdtmsPeriodDF,NationalCode,nvarchar
NdtmsPeriodDF,SortOrder,int
NdtmsPeriodDF,crate_pk,bigint
NdtmsPeriodDF,_src_hash,varchar
NdtmsPreviouslyHepBInfected,Code,nvarchar
NdtmsPreviouslyHepBInfected,CodeDescription,nvarchar
NdtmsPreviouslyHepBInfected,Deleted,bit
NdtmsPreviouslyHepBInfected,NationalCode,nvarchar
NdtmsPreviouslyHepBInfected,SortOrder,int
NdtmsPreviouslyHepBInfected,crate_pk,bigint
NdtmsPreviouslyHepBInfected,_src_hash,varchar
NdtmsReferralProblem,Code,nvarchar
NdtmsReferralProblem,CodeDescription,nvarchar
NdtmsReferralProblem,Deleted,bit
NdtmsReferralProblem,NationalCode,nvarchar
NdtmsReferralProblem,SortOrder,int
NdtmsReferralProblem,crate_pk,bigint
NdtmsReferralProblem,_src_hash,varchar
NdtmsReferralSource,Adult,bit
NdtmsReferralSource,Code,nvarchar
NdtmsReferralSource,CodeDescription,nvarchar
NdtmsReferralSource,Deleted,bit
NdtmsReferralSource,NationalCode,nvarchar
NdtmsReferralSource,SortOrder,int
NdtmsReferralSource,Youth,bit
NdtmsReferralSource,crate_pk,bigint
NdtmsReferralSource,_src_hash,varchar
NdtmsRouteOfAdministrationType,SortOrder,int
NdtmsRouteOfAdministrationType,code,nvarchar
NdtmsRouteOfAdministrationType,codedescription,nvarchar
NdtmsRouteOfAdministrationType,crate_pk,bigint
NdtmsRouteOfAdministrationType,_src_hash,varchar
NdtmsRouteOfAdministrationType,deleted,bit
NdtmsRouteOfAdministrationType,nationalcode,nvarchar
NdtmsScheduledExtract,Agency,nvarchar
NdtmsScheduledExtract,DateFrom,datetime
NdtmsScheduledExtract,DateTo,datetime
NdtmsScheduledExtract,DryRunMode,bit
NdtmsScheduledExtract,SequenceID,int
NdtmsScheduledExtract,Service,char
NdtmsScheduledExtract,Substance,char
NdtmsScheduledExtract,Team,nvarchar
NdtmsScheduledExtract,crate_pk,bigint
NdtmsScheduledExtract,_src_hash,varchar
NDTMSSexuality,Code,nvarchar
NDTMSSexuality,CodeDescription,nvarchar
NDTMSSexuality,Deleted,bit
NDTMSSexuality,NationalCode,nvarchar
NDTMSSexuality,SortOrder,int
NDTMSSexuality,crate_pk,bigint
NDTMSSexuality,_src_hash,varchar
NDTMSSexWorkerCategory,Code,nvarchar
NDTMSSexWorkerCategory,CodeDescription,nvarchar
NDTMSSexWorkerCategory,Deleted,bit
NDTMSSexWorkerCategory,NationalCode,nvarchar
NDTMSSexWorkerCategory,crate_pk,bigint
NDTMSSexWorkerCategory,_src_hash,varchar
NdtmsSubIntervention,AssessmentDate,date
NdtmsSubIntervention,NdtmsEpisodeID,int
NdtmsSubIntervention,Pharmacological,bit
NdtmsSubIntervention,PharmacologicalAlcoholRelapse,tinyint
NdtmsSubIntervention,PharmacologicalAlcoholWithdrawal,tinyint
NdtmsSubIntervention,PharmacologicalAssessmentAndStabilisation,tinyint
NdtmsSubIntervention,PharmacologicalMaintenance,tinyint
NdtmsSubIntervention,PharmacologicalRelapsePrevention,tinyint
NdtmsSubIntervention,PharmacologicalWithdrawal,tinyint
NdtmsSubIntervention,Psychosocial,bit
NdtmsSubIntervention,PsychosocialCognitiveAndBehavioural,tinyint
NdtmsSubIntervention,PsychosocialContingencyManagement,tinyint
NdtmsSubIntervention,PsychosocialCounselling,tinyint
NdtmsSubIntervention,PsychosocialFamilyAndSocial,tinyint
NdtmsSubIntervention,PsychosocialMentalHealth,tinyint
NdtmsSubIntervention,PsychosocialMotivational,tinyint
NdtmsSubIntervention,PsychosocialOtherRelatedTreatment,nvarchar
NdtmsSubIntervention,PsychosocialPsychodynamicTherapy,tinyint
NdtmsSubIntervention,PsychosocialTwelveStepWork,tinyint
NdtmsSubIntervention,Recovery,bit
NdtmsSubIntervention,RecoveryCheckUps,tinyint
NdtmsSubIntervention,RecoveryComplementaryTherapies,tinyint
NdtmsSubIntervention,RecoveryEducationAndTrainingSupport,tinyint
NdtmsSubIntervention,RecoveryEmploymentSupport,tinyint
NdtmsSubIntervention,RecoveryFacilitatedAccessToMutualAid,tinyint
NdtmsSubIntervention,RecoveryFamilySupport,tinyint
NdtmsSubIntervention,RecoveryHousingSupport,tinyint
NdtmsSubIntervention,RecoveryMentalHealth,tinyint
NdtmsSubIntervention,RecoveryOtherSupport,nvarchar
NdtmsSubIntervention,RecoveryParentingSupport,tinyint
NdtmsSubIntervention,RecoveryPeerSupportInvolvement,tinyint
NdtmsSubIntervention,RecoveryRelapsePrevention,tinyint
NdtmsSubIntervention,RecoverySupportedWorkProjects,tinyint
NdtmsSubIntervention,SequenceID,int
NdtmsSubIntervention,YPMultiAgencySupport,bit
NdtmsSubIntervention,YPPsychosocial,bit
NdtmsSubIntervention,YPPsychosocialCognitive,tinyint
NdtmsSubIntervention,YPPsychosocialComponentProgrammes,tinyint
NdtmsSubIntervention,YPPsychosocialContingencyManagement,tinyint
NdtmsSubIntervention,YPPsychosocialCounselling,tinyint
NdtmsSubIntervention,YPPsychosocialFamily,tinyint
NdtmsSubIntervention,YPPsychosocialMotivational,tinyint
NdtmsSubIntervention,YPSupportBehavioural,tinyint
NdtmsSubIntervention,YPSupportDisability,tinyint
NdtmsSubIntervention,YPSupportEducation,tinyint
NdtmsSubIntervention,YPSupportEmployment,tinyint
NdtmsSubIntervention,YPSupportFamily,tinyint
NdtmsSubIntervention,YPSupportHealth,tinyint
NdtmsSubIntervention,YPSupportHousing,tinyint
NdtmsSubIntervention,YPSupportMeaningfulActivity,tinyint
NdtmsSubIntervention,YPSupportMentalHealth,tinyint
NdtmsSubIntervention,YPSupportMentoring,tinyint
NdtmsSubIntervention,YPSupportOffending,tinyint
NdtmsSubIntervention,YPSupportParenting,tinyint
NdtmsSubIntervention,YPSupportSexualHealth,tinyint
NdtmsSubIntervention,YPSupportSocialCare,tinyint
NdtmsSubIntervention,YPSupportYoungCarers,tinyint
NdtmsSubIntervention,YPSupportYouthServices,tinyint
NdtmsSubIntervention,crate_pk,bigint
NdtmsSubIntervention,_src_hash,varchar
NdtmsTimeInTreatment,Code,nvarchar
NdtmsTimeInTreatment,CodeDescription,nvarchar
NdtmsTimeInTreatment,Deleted,bit
NdtmsTimeInTreatment,SortOrder,int
NdtmsTimeInTreatment,crate_pk,bigint
NdtmsTimeInTreatment,_src_hash,varchar
NdtmsTreatmentModality,Adult,bit
NdtmsTreatmentModality,Alcohol,bit
NdtmsTreatmentModality,Code,nvarchar
NdtmsTreatmentModality,CodeDescription,nvarchar
NdtmsTreatmentModality,Deleted,bit
NdtmsTreatmentModality,Drug,bit
NdtmsTreatmentModality,NationalCode,nvarchar
NdtmsTreatmentModality,SortOrder,int
NdtmsTreatmentModality,Structured,bit
NdtmsTreatmentModality,Youth,bit
NdtmsTreatmentModality,crate_pk,bigint
NdtmsTreatmentModality,_src_hash,varchar
NdtmsTreatmentStage,Code,nvarchar
NdtmsTreatmentStage,CodeDescription,nvarchar
NdtmsTreatmentStage,Deleted,bit
NdtmsTreatmentStage,NationalCode,nvarchar
NdtmsTreatmentStage,SortOrder,int
NdtmsTreatmentStage,crate_pk,bigint
NdtmsTreatmentStage,_src_hash,varchar
NdtmsVaccinationCountType,SortOrder,int
NdtmsVaccinationCountType,code,nvarchar
NdtmsVaccinationCountType,codedescription,nvarchar
NdtmsVaccinationCountType,crate_pk,bigint
NdtmsVaccinationCountType,_src_hash,varchar
NdtmsVaccinationCountType,deleted,bit
NdtmsVaccinationCountType,nationalcode,nvarchar
NdtmsYPCareStatus,Code,nvarchar
NdtmsYPCareStatus,CodeDescription,nvarchar
NdtmsYPCareStatus,Deleted,bit
NdtmsYPCareStatus,NationalCode,nvarchar
NdtmsYPCareStatus,SortOrder,int
NdtmsYPCareStatus,crate_pk,bigint
NdtmsYPCareStatus,_src_hash,varchar
NdtmsYPEducationStatus,Code,nvarchar
NdtmsYPEducationStatus,CodeDescription,nvarchar
NdtmsYPEducationStatus,Deleted,bit
NdtmsYPEducationStatus,NationalCode,nvarchar
NdtmsYPEducationStatus,SortOrder,int
NdtmsYPEducationStatus,crate_pk,bigint
NdtmsYPEducationStatus,_src_hash,varchar
NdtmsYPOfferedAScreen,Code,nvarchar
NdtmsYPOfferedAScreen,CodeDescription,nvarchar
NdtmsYPOfferedAScreen,Deleted,bit
NdtmsYPOfferedAScreen,NationalCode,nvarchar
NdtmsYPOfferedAScreen,SortOrder,int
NdtmsYPOfferedAScreen,crate_pk,bigint
NdtmsYPOfferedAScreen,_src_hash,varchar
NDTMSYPTreatmentDeliveredSpecificPlace,Code,nvarchar
NDTMSYPTreatmentDeliveredSpecificPlace,CodeDescription,nvarchar
NDTMSYPTreatmentDeliveredSpecificPlace,Deleted,bit
NDTMSYPTreatmentDeliveredSpecificPlace,NationalCode,nvarchar
NDTMSYPTreatmentDeliveredSpecificPlace,SortOrder,int
NDTMSYPTreatmentDeliveredSpecificPlace,crate_pk,bigint
NDTMSYPTreatmentDeliveredSpecificPlace,_src_hash,varchar
NNNTape,NumberSent,int
NNNTape,Organisation,nvarchar
NNNTape,TapeCreationDate,datetime
NNNTape,TapeNumber,int
NNNTape,TapeReturnedDate,datetime
NNNTape,crate_pk,bigint
NNNTape,_src_hash,varchar
NNNTraceOrganisation,Code,nvarchar
NNNTraceOrganisation,CodeDescription,nvarchar
NNNTraceOrganisation,Deleted,bit
NNNTraceOrganisation,MaxRecordsAllowed,int
NNNTraceOrganisation,crate_pk,bigint
NNNTraceOrganisation,_src_hash,varchar
OCCCODE_IMPORT,GenHCPCode,varchar
OCCCODE_IMPORT,RioOCCCODE,varchar
OCCCODE_IMPORT,StartDate,varchar
OCCCODE_IMPORT,crate_pk,bigint
OCCCODE_IMPORT,_src_hash,varchar
OrgContactAddress,AddressGroup,int
OrgContactAddress,AddressLine1,nvarchar
OrgContactAddress,AddressLine2,nvarchar
OrgContactAddress,AddressLine3,nvarchar
OrgContactAddress,AddressLine4,nvarchar
OrgContactAddress,AddressLine5,nvarchar
OrgContactAddress,AddressType,nvarchar
OrgContactAddress,FromDate,smalldatetime
OrgContactAddress,OrgContactID,int
OrgContactAddress,Postcode,nvarchar
OrgContactAddress,SequenceID,int
OrgContactAddress,ToDate,smalldatetime
OrgContactAddress,crate_pk,bigint
OrgContactAddress,_src_hash,varchar
OrgContactAddressHistory,ContactAddressIDNew,int
OrgContactAddressHistory,ContactAddressIDOld,int
OrgContactAddressHistory,Created,smalldatetime
OrgContactAddressHistory,SequenceID,int
OrgContactAddressHistory,crate_pk,bigint
OrgContactAddressHistory,_src_hash,varchar
ParentGuardianImport,AGE,float
ParentGuardianImport,AssessmentDate,datetime
ParentGuardianImport,Q27,nvarchar
ParentGuardianImport,Q28,nvarchar
ParentGuardianImport,Q29,nvarchar
ParentGuardianImport,ScCond,float
ParentGuardianImport,ScEmot,float
ParentGuardianImport,ScHyper,float
ParentGuardianImport,ScPeer,float
ParentGuardianImport,ScProsoc,float
ParentGuardianImport,ScTotaldiff,float
ParentGuardianImport,crate_pk,bigint
ParentGuardianImport,_src_hash,varchar
ParentGuardianImport,q1,nvarchar
ParentGuardianImport,q10,nvarchar
ParentGuardianImport,q11,nvarchar
ParentGuardianImport,q12,nvarchar
ParentGuardianImport,q13,nvarchar
ParentGuardianImport,q14,nvarchar
ParentGuardianImport,q15,nvarchar
ParentGuardianImport,q16,nvarchar
ParentGuardianImport,q17,nvarchar
ParentGuardianImport,q18,nvarchar
ParentGuardianImport,q19,nvarchar
ParentGuardianImport,q2,nvarchar
ParentGuardianImport,q20,nvarchar
ParentGuardianImport,q21,nvarchar
ParentGuardianImport,q22,nvarchar
ParentGuardianImport,q23,nvarchar
ParentGuardianImport,q24,nvarchar
ParentGuardianImport,q25,nvarchar
ParentGuardianImport,q3,nvarchar
ParentGuardianImport,q30A,nvarchar
ParentGuardianImport,q30B,nvarchar
ParentGuardianImport,q30C,nvarchar
ParentGuardianImport,q30D,nvarchar
ParentGuardianImport,q31,nvarchar
ParentGuardianImport,q4,nvarchar
ParentGuardianImport,q5,nvarchar
ParentGuardianImport,q6,nvarchar
ParentGuardianImport,q7,nvarchar
ParentGuardianImport,q8,nvarchar
ParentGuardianImport,q9,nvarchar
ParentGuardianImport,type12_NoteID,int
ParentGuardianImport,type12_UpdatedBy,varchar
ParentGuardianImport,type12_UpdatedDate,datetime
PrgProblemTypes,EntryDate,datetime
PrgProblemTypes,PrgSequenceID,int
PrgProblemTypes,ProblemCategoryCode,nvarchar
PrgProblemTypes,ProblemTypeCode,nvarchar
PrgProblemTypes,SequenceID,int
PrgProblemTypes,UserID,nvarchar
PrgProblemTypes,crate_pk,bigint
PrgProblemTypes,_src_hash,varchar
PrgProgressNoteConfig,EIEStyle,int
PrgProgressNoteConfig,EiErrorBackground,nvarchar
PrgProgressNoteConfig,EiErrorFont,nvarchar
PrgProgressNoteConfig,EiErrorForeground,nvarchar
PrgProgressNoteConfig,EiErrorStrikeThrough,bit
PrgProgressNoteConfig,FontSizePx,int
PrgProgressNoteConfig,NoteColour,nvarchar
PrgProgressNoteConfig,OtherColour,nvarchar
PrgProgressNoteConfig,PrgNoteDate,bit
PrgProgressNoteConfig,PrgNoteMes,nvarchar
PrgProgressNoteConfig,PrgNoteOrg,bit
PrgProgressNoteConfig,PrgNotePrd,nvarchar
PrgProgressNoteConfig,PrgNoteSpecialty,bit
PrgProgressNoteConfig,Title,varchar
PrgProgressNoteConfig,UnValStyle,int
PrgProgressNoteConfig,UnvalBackground,nvarchar
PrgProgressNoteConfig,UnvalFont,nvarchar
PrgProgressNoteConfig,UnvalForeground,nvarchar
PrgProgressNoteConfig,UnvalStrikeThrough,bit
PrgProgressNoteConfig,ValStyle,int
PrgProgressNoteConfig,ValidBackground,nvarchar
PrgProgressNoteConfig,ValidFont,nvarchar
PrgProgressNoteConfig,ValidForeground,nvarchar
PrgProgressNoteConfig,ValidStrikeThrough,bit
PrgProgressNoteConfig,crate_pk,bigint
PrgProgressNoteConfig,_src_hash,varchar
Query,MntSectionCode,nvarchar
Query,ToDoListItem,int
Query,crate_pk,bigint
Query,_src_hash,varchar
R2RActivityCodeMapping,ActionTypeCode,varchar
R2RActivityCodeMapping,ActivityCode,varchar
R2RActivityCodeMapping,crate_pk,bigint
R2RActivityCodeMapping,_src_hash,varchar
R2RAuditTrailDissentOverride,ActionDateTime,datetime
R2RAuditTrailDissentOverride,ReasonCode,nvarchar
R2RAuditTrailDissentOverride,ReasonDescription,nvarchar
R2RAuditTrailDissentOverride,SequenceId,int
R2RAuditTrailDissentOverride,UserNumber,int
R2RAuditTrailDissentOverride,crate_pk,bigint
R2RAuditTrailDissentOverride,_src_hash,varchar
RAPBorough,Code,nvarchar
RAPBorough,CodeDescription,nvarchar
RAPBorough,Deleted,bit
RAPBorough,crate_pk,bigint
RAPBorough,_src_hash,varchar
RAPBoroughServiceMapping,BoroughCode,nvarchar
RAPBoroughServiceMapping,Specialty,nvarchar
RAPBoroughServiceMapping,crate_pk,bigint
RAPBoroughServiceMapping,_src_hash,varchar
Referral,Administrative_Category_Code,nvarchar
Referral,Administrative_Category_Description,nvarchar
Referral,CAB_Referral,bit
Referral,CAMHSServiceTier,nvarchar
Referral,CareProfessionalStaffGroup,nvarchar
Referral,Care_Spell_End_Date,datetime
Referral,Care_Spell_Mental_Health,bit
Referral,Care_Spell_Number,nvarchar
Referral,Care_Spell_Specialty_Code,nvarchar
Referral,Care_Spell_Specialty_Description,nvarchar
Referral,Care_Spell_Specialty_National_Code,nvarchar
Referral,Care_Spell_Start_Date,datetime
Referral,Discharge_Allocation,nvarchar
Referral,Discharge_DateTime,datetime
Referral,Discharge_HCP_Code,nvarchar
Referral,Discharge_HCP_Consultant_Flag,bit
Referral,Discharge_HCP_Email,nvarchar
Referral,Discharge_HCP_First_Name,nvarchar
Referral,Discharge_HCP_Main_Specialty_Code,nvarchar
Referral,Discharge_HCP_Main_Specialty_Description,nvarchar
Referral,Discharge_HCP_Main_Specialty_National_Code,nvarchar
Referral,Discharge_HCP_Organisation_Type_Code,nvarchar
Referral,Discharge_HCP_Organisation_Type_Description,nvarchar
Referral,Discharge_HCP_Primary_Team_Code,nvarchar
Referral,Discharge_HCP_Primary_Team_Description,nvarchar
Referral,Discharge_HCP_Professional_Group_Code,nvarchar
Referral,Discharge_HCP_Professional_Group_Description,nvarchar
Referral,Discharge_HCP_Resp_Clinician_Profession_Code,nvarchar
Referral,Discharge_HCP_Resp_Clinician_Profession_Description,nvarchar
Referral,Discharge_HCP_Surname,nvarchar
Referral,Discharge_HCP_Title,nvarchar
Referral,Discharge_Reason,nvarchar
Referral,Discharged_On_Admission,bit
Referral,EnquiryNumber,nvarchar
Referral,External_Referral_Id,nvarchar
Referral,GenOverseasStatus,nvarchar
Referral,HCP_Referred_To_Code,nvarchar
Referral,HCP_Referred_To_Consultant_Flag,bit
Referral,HCP_Referred_To_Email,nvarchar
Referral,HCP_Referred_To_First_Name,nvarchar
Referral,HCP_Referred_To_Main_Specialty_Code,nvarchar
Referral,HCP_Referred_To_Main_Specialty_Description,nvarchar
Referral,HCP_Referred_To_Main_Specialty_National_Code,nvarchar
Referral,HCP_Referred_To_Organisation_Type_Code,nvarchar
Referral,HCP_Referred_To_Organisation_Type_Description,nvarchar
Referral,HCP_Referred_To_Primary_Team_Code,nvarchar
Referral,HCP_Referred_To_Primary_Team_Description,nvarchar
Referral,HCP_Referred_To_Professional_Group_Code,nvarchar
Referral,HCP_Referred_To_Professional_Group_Description,nvarchar
Referral,HCP_Referred_To_Resp_Clinician_Profession_Code,nvarchar
Referral,HCP_Referred_To_Resp_Clinician_Profession_Description,nvarchar
Referral,HCP_Referred_To_Surname,nvarchar
Referral,HCP_Referred_To_Title,nvarchar
Referral,HcpAllocationDate,datetime
Referral,IWS_Held,datetime
Referral,Likely_Funder,nvarchar
Referral,Likely_Legal_Status,nvarchar
Referral,OtherReferralReason,nvarchar
Referral,Patient_Area_Code,nvarchar
Referral,Patient_Area_Description,nvarchar
Referral,RTT_Code,nvarchar
Referral,Referral_Accepted_Date,datetime
Referral,Referral_ActionDate,datetime
Referral,Referral_Allocation,nvarchar
Referral,Referral_DateTime,datetime
Referral,Referral_Number,int
Referral,Referral_Reason_Code,nvarchar
Referral,Referral_Reason_Description,nvarchar
Referral,Referral_Reason_National_Code_CAMHS,nvarchar
Referral,Referral_Reason_National_Code_CIDS,nvarchar
Referral,Referral_Received_Date,datetime
Referral,Referral_Source,nvarchar
Referral,Referred_Consultant_Code,nvarchar
Referral,Referred_Consultant_Consultant_Flag,bit
Referral,Referred_Consultant_Email,nvarchar
Referral,Referred_Consultant_First_Name,nvarchar
Referral,Referred_Consultant_Main_Specialty_Code,nvarchar
Referral,Referred_Consultant_Main_Specialty_Description,nvarchar
Referral,Referred_Consultant_Main_Specialty_National_Code,nvarchar
Referral,Referred_Consultant_Organisation_Type_Code,nvarchar
Referral,Referred_Consultant_Organisation_Type_Description,nvarchar
Referral,Referred_Consultant_Primary_Team_Code,nvarchar
Referral,Referred_Consultant_Primary_Team_Description,nvarchar
Referral,Referred_Consultant_Professional_Group_Code,nvarchar
Referral,Referred_Consultant_Professional_Group_Description,nvarchar
Referral,Referred_Consultant_Resp_Clinician_Profession_Code,nvarchar
Referral,Referred_Consultant_Resp_Clinician_Profession_Description,nvarchar
Referral,Referred_Consultant_Surname,nvarchar
Referral,Referred_Consultant_Title,nvarchar
Referral,Referred_Ward_Code,nvarchar
Referral,Referred_Ward_Description,nvarchar
Referral,Referrer,nvarchar
Referral,Referrer_Other,nvarchar
Referral,ReferringOrganisationCode,nvarchar
Referral,Referring_Consultant_Cons_Code,nvarchar
Referral,Referring_Consultant_Cons_Consultant_Flag,bit
Referral,Referring_Consultant_Cons_Email,nvarchar
Referral,Referring_Consultant_Cons_First_Name,nvarchar
Referral,Referring_Consultant_Cons_Main_Specialty_Code,nvarchar
Referral,Referring_Consultant_Cons_Main_Specialty_Description,nvarchar
Referral,Referring_Consultant_Cons_Main_Specialty_National_Code,nvarchar
Referral,Referring_Consultant_Cons_Organisation_Type_Code,nvarchar
Referral,Referring_Consultant_Cons_Organisation_Type_Description,nvarchar
Referral,Referring_Consultant_Cons_Primary_Team_Code,nvarchar
Referral,Referring_Consultant_Cons_Primary_Team_Description,nvarchar
Referral,Referring_Consultant_Cons_Professional_Group_Code,nvarchar
Referral,Referring_Consultant_Cons_Professional_Group_Description,nvarchar
Referral,Referring_Consultant_Cons_Resp_Clinician_Profession_Code,nvarchar
Referral,Referring_Consultant_Cons_Resp_Clinician_Profession_Description,nvarchar
Referral,Referring_Consultant_Cons_Surname,nvarchar
Referral,Referring_Consultant_Cons_Title,nvarchar
Referral,Referring_Consultant_HCP_First_Name,nvarchar
Referral,Referring_Consultant_HCP_ID,nvarchar
Referral,Referring_Consultant_HCP_Specialty_Code,nvarchar
Referral,Referring_Consultant_HCP_Specialty_Description,nvarchar
Referral,Referring_Consultant_HCP_Surname,nvarchar
Referral,Referring_GP_Code,nvarchar
Referral,Referring_GP_Practice_Code,nvarchar
Referral,Removal_Code,nvarchar
Referral,Removal_DateTime,datetime
Referral,Removal_User_Code,nvarchar
Referral,Removal_User_Consultant_Flag,bit
Referral,Removal_User_Email,nvarchar
Referral,Removal_User_First_Name,nvarchar
Referral,Removal_User_Main_Specialty_Code,nvarchar
Referral,Removal_User_Main_Specialty_Description,nvarchar
Referral,Removal_User_Main_Specialty_National_Code,nvarchar
Referral,Removal_User_Organisation_Type_Code,nvarchar
Referral,Removal_User_Organisation_Type_Description,nvarchar
Referral,Removal_User_Primary_Team_Code,nvarchar
Referral,Removal_User_Primary_Team_Description,nvarchar
Referral,Removal_User_Professional_Group_Code,nvarchar
Referral,Removal_User_Professional_Group_Description,nvarchar
Referral,Removal_User_Resp_Clinician_Profession_Code,nvarchar
Referral,Removal_User_Resp_Clinician_Profession_Description,nvarchar
Referral,Removal_User_Surname,nvarchar
Referral,Removal_User_Title,nvarchar
Referral,SequenceID,int
Referral,Service_Referred_To_Code,nvarchar
Referral,Service_Referred_To_Description,nvarchar
Referral,Specialty_Referred_To_Code,nvarchar
Referral,Specialty_Referred_To_Description,nvarchar
Referral,Team_Referred_To_Classification_Group_Code,nvarchar
Referral,Team_Referred_To_Classification_Group_Description,nvarchar
Referral,Team_Referred_To_Code,nvarchar
Referral,Team_Referred_To_Description,nvarchar
Referral,Urgency_Code,nvarchar
Referral,Urgency_Description,nvarchar
Referral,Waiting_List_ID,nvarchar
Referral,crate_pk,bigint
Referral,_src_hash,varchar
Referral,rid,varchar
Referral,trid,int
Referral,mrid,varchar
Referral_Staff_History,Current_At_Discharge,bit
Referral_Staff_History,End_Date,datetime
Referral_Staff_History,HCP_Code,nvarchar
Referral_Staff_History,HCP_Consultant_Flag,bit
Referral_Staff_History,HCP_Email,nvarchar
Referral_Staff_History,HCP_First_Name,nvarchar
Referral_Staff_History,HCP_Main_Specialty_Code,nvarchar
Referral_Staff_History,HCP_Main_Specialty_Description,nvarchar
Referral_Staff_History,HCP_Main_Specialty_National_Code,nvarchar
Referral_Staff_History,HCP_Organisation_Type_Code,nvarchar
Referral_Staff_History,HCP_Organisation_Type_Description,nvarchar
Referral_Staff_History,HCP_Primary_Team_Code,nvarchar
Referral_Staff_History,HCP_Primary_Team_Description,nvarchar
Referral_Staff_History,HCP_Professional_Group_Code,nvarchar
Referral_Staff_History,HCP_Professional_Group_Description,nvarchar
Referral_Staff_History,HCP_Resp_Clinician_Profession_Code,nvarchar
Referral_Staff_History,HCP_Resp_Clinician_Profession_Description,nvarchar
Referral_Staff_History,HCP_Surname,nvarchar
Referral_Staff_History,HCP_Title,nvarchar
Referral_Staff_History,Referral_Key,int
Referral_Staff_History,SequenceID,int
Referral_Staff_History,Start_Date,datetime
Referral_Staff_History,Transfer_Date,datetime
Referral_Staff_History,crate_pk,bigint
Referral_Staff_History,_src_hash,varchar
Referral_Staff_History,rid,varchar
Referral_Staff_History,trid,int
Referral_Staff_History,mrid,varchar
Referral_Team_History,Current_At_Discharge,bit
Referral_Team_History,End_Date,datetime
Referral_Team_History,Referral_Key,int
Referral_Team_History,SequenceID,int
Referral_Team_History,Start_Date,datetime
Referral_Team_History,Team_Classification_Group_Code,nvarchar
Referral_Team_History,Team_Classification_Group_Description,nvarchar
Referral_Team_History,Team_Code,nvarchar
Referral_Team_History,Team_Description,nvarchar
Referral_Team_History,crate_pk,bigint
Referral_Team_History,_src_hash,varchar
Referral_Team_History,rid,varchar
Referral_Team_History,trid,int
Referral_Team_History,mrid,varchar
Referral_Waiting_Status_History,Change_Date_Time,datetime
Referral_Waiting_Status_History,Changed_By_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Consultant_Flag,bit
Referral_Waiting_Status_History,Changed_By_Email,nvarchar
Referral_Waiting_Status_History,Changed_By_First_Name,nvarchar
Referral_Waiting_Status_History,Changed_By_Main_Specialty_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Main_Specialty_Description,nvarchar
Referral_Waiting_Status_History,Changed_By_Main_Specialty_National_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Organisation_Type_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Organisation_Type_Description,nvarchar
Referral_Waiting_Status_History,Changed_By_Primary_Team_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Primary_Team_Description,nvarchar
Referral_Waiting_Status_History,Changed_By_Professional_Group_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Professional_Group_Description,nvarchar
Referral_Waiting_Status_History,Changed_By_Resp_Clinician_Profession_Code,nvarchar
Referral_Waiting_Status_History,Changed_By_Resp_Clinician_Profession_Description,nvarchar
Referral_Waiting_Status_History,Changed_By_Surname,nvarchar
Referral_Waiting_Status_History,Changed_By_Title,nvarchar
Referral_Waiting_Status_History,End_Date,datetime
Referral_Waiting_Status_History,Referral_Key,int
Referral_Waiting_Status_History,Start_Date,datetime
Referral_Waiting_Status_History,Waiting_Status_Code,nvarchar
Referral_Waiting_Status_History,Waiting_Status_Description,nvarchar
Referral_Waiting_Status_History,crate_pk,bigint
Referral_Waiting_Status_History,_src_hash,varchar
Referral_Waiting_Status_History,rid,varchar
Referral_Waiting_Status_History,trid,int
Referral_Waiting_Status_History,mrid,varchar
ReferralCoding,CodeType,varchar
ReferralCoding,CodedDate,smalldatetime
ReferralCoding,DiagnosisCode,varchar
ReferralCoding,EnteredBy,varchar
ReferralCoding,EntryDate,smalldatetime
ReferralCoding,crate_pk,bigint
ReferralCoding,_src_hash,varchar
RemergeService,InProgress,bit
RemergeService,ServerName,nvarchar
RemergeService,ServiceTimeStamp,binary
RemergeService,StartDate,datetime
RemergeService,crate_pk,bigint
RemergeService,_src_hash,varchar
